Nilai Pasar Agunan,DBR,plafon,Collateral Coverage,tenor,usia,jenis_pinjaman,alamat_kota,Penilaian Rekening Koran,tujuan_penggunaan,gaji(Penghasilan),pendidikan,sandi_pengikatan,Riwayat Slik,jenis_usaha,Restruktur,risk_score
192220122.71652958,60.318403822935565,48888597.00647797,5.083516610830306,29.66657910194339,42.9444298503239,13,1,2,1,2,1,2,1,0,0,3
624819542.644807,52.55965775226666,229419645.84706965,3.067720728910771,60.0,31.43513095125962,13,14,2,1,2,3,2,1,0,0,3
1786229754.359592,70.5323980015618,887096015.4250348,2.012369089702591,102.7946872333797,52.97085404224386,10,26,6,1,6,3,2,2,6,0,3
2862567848.466089,67.33977985199425,1000000000.0,2.862567848466089,101.74115883319446,46.34900931936343,3,20,8,2,1,3,2,1,3,0,3
371550445.82176524,37.693585879101306,126385193.64757696,5.16975045686856,49.470652741667905,50.70339643159655,0,17,2,1,2,3,5,1,0,0,3
1323343462.1230252,30.81910055070535,110161487.01590365,35.638238925665405,57.25160615945473,47.70967179954561,9,21,6,2,1,1,2,1,0,0,3
1512818606.61475,40.08963897573638,827158757.8000414,1.8255087109437758,60.0,41.09927045816975,12,12,4,1,6,3,2,1,6,0,3
3891312906.219206,51.4880261707339,880683207.3454986,4.521305571434974,37.09117581033571,55.477267170618006,3,25,8,2,1,3,2,2,6,0,3
196032504.5753181,60.74995376265641,47101640.73434199,5.3358361128532446,29.130492220302596,42.8550820367171,14,1,2,1,2,1,2,1,0,0,3
17067223932.059843,54.58981062753449,666522432.3836617,26.061247014238567,14.135206646503995,40.228772140696854,14,22,8,2,6,3,2,2,3,0,3
1166083562.283515,32.86791187438437,347093114.76704216,4.043492995559648,43.2527772122946,41.294697123919654,9,17,6,2,1,1,2,1,0,0,3
2015377580.2089548,37.03142918568673,136128691.20891318,15.11052316799527,59.24569954351838,52.094287557060206,0,1,6,2,2,3,2,1,6,0,3
700636924.9351654,33.730970662077155,117539981.8821377,7.294589037724329,23.72460655796452,44.90871670988976,9,17,2,2,1,1,2,1,0,0,3
1222671810.2726164,21.018724817314137,36287119.62152653,36.872734868223134,43.024777021878364,44.97030430277877,9,17,2,2,1,1,2,1,6,0,3
1606833934.3399808,66.00019973145152,900000000.0,1.7853710381555348,90.51424146988217,54.119989676305835,10,12,6,0,6,3,2,2,6,0,3
89828583.8363918,34.15887485760175,39075664.73926093,2.424818417706901,34.890797687113114,42.907566473926096,13,1,2,1,2,1,2,1,0,0,3
129259877.39986227,49.18962097688871,62521233.12553375,2.047684402347965,36.0,43.75070777085112,13,17,9,1,2,1,5,2,0,0,3
458313600.7851976,36.29020485148761,288442561.54465556,1.7051938208849218,60.0,37.8961707696437,12,17,2,1,2,2,2,1,0,0,3
194085261.1040152,56.605406039682194,32444488.614569515,6.316125191198319,26.933386337483416,42.24444886145695,14,17,9,1,2,1,5,1,0,0,3
914372912.1523172,23.6296490730991,242800458.6270944,6.580614395209173,6.0,47.8816330211508,9,21,2,1,1,3,2,1,6,0,3
762797326.0378824,12.083531299548484,98075502.25428018,7.84462038660699,55.689125049587595,42.76979909828793,9,22,9,2,2,1,2,1,6,0,3
696477017.4349653,53.48706469844436,158099080.00908914,5.287217007028788,43.48416718391522,47.68198837668986,9,17,2,2,1,1,2,1,6,0,3
2590210443.4751487,37.838778712746,293561848.98546916,9.452866097603062,39.8693108940961,54.51633613823799,3,5,8,2,4,3,2,1,6,0,3
5009281165.611818,44.11077709298735,207605258.49747658,34.9781403006656,40.21814085944562,47.140604695314856,3,20,8,2,6,3,2,2,3,0,3
4694420174.665317,72.00029914485968,1000000000.0,4.694420174665317,60.0,42.87819430653374,3,22,4,2,1,3,2,2,3,0,3
4801019014.257814,63.52861574850282,679228286.9466206,16.68240326575499,51.201690156250166,42.56617370442704,3,17,4,2,1,3,2,1,3,0,3
1587279081.0548644,40.775092641168065,808714605.9018772,1.9623392334956837,39.08494583549478,42.028315278498255,12,12,2,1,6,3,2,1,6,0,3
3854397489.095456,55.109333071229585,950918019.2247787,4.113550347588625,50.576259691157496,55.19632792310089,3,1,8,2,1,3,2,2,3,0,3
11912699777.126137,87.72556870601257,649256047.1088287,21.52341205845842,66.71652211989729,29.47768141326486,14,22,8,2,6,3,2,2,3,0,3
1658290375.5662584,39.67767699546993,736940118.973185,3.4300673476738464,38.578584036240535,42.181851016610246,0,1,6,2,2,3,2,2,6,0,3
1440267481.8252184,61.27777179259196,823032887.9042175,1.749120048588616,60.0,58.673812919771336,14,12,4,1,6,3,2,2,6,0,3
3725034914.8472576,50.32941147218367,951860038.7910156,3.9792139100306954,99.20353675771875,56.80744015516406,3,25,8,2,1,3,2,2,3,0,3
828578613.6784246,13.519365365822217,87157317.9089513,10.462643924677378,9.81888720428438,51.79218259984699,9,17,2,2,1,1,2,1,6,0,3
1736376856.7342567,83.28335883742135,884099826.2514068,1.9607338443555444,100.91979150168817,63.862031274746776,14,12,8,2,6,3,2,2,6,0,3
1495767341.1321676,75.49608545209611,855502596.2263838,1.7499115221804578,60.0,67.46880573586344,14,12,4,1,6,3,2,2,6,0,3
146582037.0208394,15.114403303334612,15330768.088296905,12.45539156713345,24.0,54.529556098993396,13,1,9,1,2,1,2,2,0,0,3
1481078761.4816751,43.45454003458367,804271077.8862625,1.8406839394755927,49.749413072969844,45.58313769098995,12,12,2,1,6,3,2,1,6,0,3
2801904348.122157,68.51928432566258,1000000000.0,2.8019043481221573,100.36764561786016,45.5477932770851,3,25,8,2,1,3,2,1,3,0,3
1229232878.5133963,37.39687224993887,438493155.03233576,2.9694876382273883,49.67123300092388,41.25342475069291,12,12,4,1,6,3,2,1,6,0,3
1377790329.2875729,45.96027013077216,797080105.1768999,1.7338118368128725,59.91657443362571,48.93743082521928,12,12,2,1,6,3,2,1,6,0,3
1488525558.796587,43.12066601874893,855967257.2319809,1.7516470239010844,48.257935261861576,44.064483815465394,10,21,6,1,6,3,2,2,6,0,3
1306370485.4521124,41.843367638417746,624687378.6775129,2.3278700433072363,54.99106796221465,45.243300971660986,12,12,2,1,6,3,2,1,6,0,3
896029830.6036965,24.690384077476764,250025742.6440857,4.862022345816697,5.555784379058539,52.0,12,9,2,1,1,3,2,1,3,0,3
408089016.79354227,35.0786413379185,43202019.48999476,9.378320989653087,34.5616155919958,56.08215412266107,0,17,2,1,1,3,5,1,0,0,3
1010126383.4269474,31.860094821272675,327009213.7122902,3.0815958173590374,20.179837198952374,47.948617943156464,12,17,2,1,1,2,2,1,6,0,3
1632746423.4793963,41.07329756644464,835119730.2784915,1.9691860537557646,38.74033421219908,41.45672236869984,10,12,8,0,6,3,2,1,6,0,3
459542838.65850735,34.5588102299322,301519560.1968867,1.624639509187178,60.0,38.76797067979245,13,17,2,1,2,3,2,1,0,0,3
876300423.6540662,17.93194963668612,183272110.1077426,7.3011506315594605,4.962418756513268,52.0,12,17,2,1,1,3,2,1,3,0,3
441533091.41946477,30.164694601618113,135579217.53697076,7.1427788658987,43.12754498651573,53.24830334232284,13,17,2,1,2,2,2,1,0,0,3
3912219070.2473607,49.4371855746691,840907400.5948235,4.752227995106693,29.45422091420611,55.63637039762071,3,0,8,2,1,3,2,2,6,0,3
934277060.2672639,3.931191270208295,59311912.70208299,18.094969899765804,7.185152525719651,34.16930750367423,9,21,6,2,1,3,2,1,0,0,3
148047467.48683724,53.49257556733711,67784390.40158457,2.604930058147259,35.54936753930534,44.60084328092622,14,1,9,1,2,1,2,1,0,0,3
1885113720.390345,70.62455063186785,828705442.604366,2.272679392891721,44.97861245009563,43.244653112523906,10,18,8,1,6,3,2,2,6,0,3
535156811.49202186,42.987840385946626,298783403.8930843,1.88863165153762,60.0,36.033017929291375,13,17,2,1,2,2,2,1,0,0,3
738522888.2752773,51.03564013224901,156797237.75143796,5.910479776882411,43.1508146502609,50.60175661963354,9,17,2,2,1,1,2,1,0,0,3
1605712522.6501868,80.86467861075877,864242024.7188734,1.8547996116048657,77.09042966264806,67.4364355506028,14,12,4,1,6,3,2,2,6,0,3
3694562654.516691,52.71127799960418,1000000000.0,3.6945626545166914,119.11471326349121,56.66801747380921,3,25,8,2,1,3,2,1,3,0,3
158531768.9591506,50.825046746700735,20856534.99030155,9.70576560110587,20.34261399612062,45.75302934367835,14,17,2,1,2,1,5,1,6,0,3
802483491.259246,49.76716931503832,246289334.50871703,3.3211514150561516,32.855332745641476,51.00535804645772,9,17,2,2,1,1,2,1,0,0,3
911603892.1795199,28.372943404062784,287130312.1875027,3.833525287565235,6.0,51.07338247750019,12,9,2,1,1,2,2,1,6,0,3
4127141821.7831054,62.591547669484584,1000000000.0,4.1271418217831055,60.0,50.82030303645083,3,20,9,2,1,3,2,2,3,0,3
615989943.1752679,53.87288220963975,231221732.38626444,3.0943548937019525,54.77115550009926,31.100809368400157,12,1,2,1,1,2,2,1,6,0,3
1616940459.0879579,44.81142812580046,853802190.5466652,1.8936504686869027,60.0,41.86378995467798,10,18,4,1,6,3,2,2,6,0,3
342513285.4218667,43.64751489894432,191448948.72091222,1.7855428989463908,60.0,43.1163666628141,4,17,9,1,2,1,2,2,0,0,3
1495979209.7063375,43.07859985552629,804894527.6027756,1.8577527996926582,48.25313375333849,45.0843779177795,12,12,4,1,6,3,2,1,6,0,3
1851723415.643148,84.89297384918059,901434954.5889399,2.0533436918673282,119.13902724663603,60.82780544932721,3,18,8,2,2,3,2,1,0,0,3
1592342141.219781,49.471622774245006,819682210.86046,1.9445916008944057,41.80932651627601,48.01960287383351,14,14,6,1,6,3,2,1,6,0,3
136192588.5926944,17.69857474408398,17229424.59928832,11.129369859857047,24.0,52.13125313774108,14,1,9,1,2,1,5,1,6,0,3
1424929427.5141702,44.65349584965846,878545765.3795846,1.630872137040206,54.278870767889224,45.56971769197231,14,12,6,1,6,3,2,1,6,0,3
2426494366.213837,75.34740619470158,976236245.60076,2.47510444604606,101.70330105581759,47.277475791863196,14,18,6,1,4,3,2,2,6,0,3
742139033.7792048,12.645891825694068,93205408.71529649,8.060081918554179,44.508331870876,42.0,12,1,2,1,1,2,2,1,6,0,3
9507974630.056377,75.47065830353915,362081325.23028004,29.23296468705361,51.17320481473792,33.09122891982357,14,18,8,2,6,3,2,2,3,0,3
1863320395.8199534,68.51447995571763,1121307040.7077527,1.7012551949288757,97.23699009863114,53.412330032877044,0,18,8,1,6,3,2,2,6,0,3
132913191.81475061,43.43501929074371,36335297.107608944,4.032920951312918,31.602356529130738,42.6335297107609,14,1,2,1,2,1,2,1,0,0,3
540662202.354283,44.138232066472284,294815207.5402999,1.9322236322099002,60.0,35.5707037911029,12,17,2,1,2,2,2,1,0,0,3
763972586.6958042,12.009794673898575,97742755.74863979,7.893831376481165,54.94377287695313,42.90289770054408,12,22,9,2,2,1,2,1,6,0,3
655300741.2403766,63.1057624653655,218022205.6969004,3.233308835866076,60.0,48.6824199647139,12,17,2,1,2,2,2,1,0,0,3
861143245.9423753,24.219751679887274,235843987.00565284,4.487209013932133,23.322123508473734,48.792199350282644,12,17,2,1,1,3,2,1,6,0,3
435357333.1871974,34.187084306589526,73910369.1119774,8.22908894856107,40.476444249596504,53.15051872960379,1,17,2,1,2,3,5,1,0,0,3
762948736.5231967,12.122228403814193,97961242.9222618,8.007234800617947,57.798142356042746,41.673798867561885,9,19,9,2,1,1,2,1,6,0,3
819329772.3944602,19.563005659434708,181821411.36235166,5.709199674983605,37.908218932165056,46.09107056811758,9,1,2,1,1,3,2,1,3,0,3
4448412751.026268,68.17829168605921,717868816.6119971,14.898551783717895,76.65386171053694,47.67756436184228,3,20,4,2,1,3,2,1,3,0,3
75146974.94491214,31.09718070715782,39834121.71072144,1.8878408078883369,35.800946052865726,42.88388519750501,14,17,2,1,2,1,5,1,6,0,3
766820320.2793188,39.24722546460368,134914887.82101586,7.340866960671194,32.677211264759734,50.975813883401436,9,21,9,2,1,1,2,1,0,0,3
13456681318.81024,85.32734848510623,533974366.2796907,25.110013729145663,49.128202790498975,28.39743662796907,3,0,8,2,6,3,2,2,3,0,3
1981386889.77263,65.34244068268714,584846817.2386621,6.9657815653043595,52.2579265150866,46.838617676724404,0,21,6,2,2,3,2,2,0,0,3
1348660241.3531315,44.281104717079934,726766099.8179036,1.9761109915579478,57.907602851940105,47.43070213895508,12,12,2,1,6,3,2,1,6,0,3
4147819852.5050087,71.35172553592028,1000000000.0,4.147819852505009,103.41749428554081,50.78156035707781,3,25,8,2,1,3,2,1,3,0,3
1539587058.6311965,38.68336504369951,872403090.5835242,1.7698269469354884,60.0,38.414294848207525,14,12,6,0,6,3,2,2,6,0,3
1632109212.5117083,42.86106990932487,815694301.0136939,2.000569386960668,41.314680946114294,42.26540022526531,14,18,8,1,6,3,2,2,6,0,3
3523227799.205247,54.49430665884892,1000000000.0,3.523227799205247,116.69949734049617,55.074706781956095,3,20,8,2,1,3,2,1,3,0,3
2345460758.052216,61.19192914568756,1085266587.7625647,2.2174721991570956,68.18559242520621,49.0,3,1,8,2,2,3,2,1,0,0,3
1359255607.3041375,44.89186058195689,752341121.0789526,1.887980525906034,58.63831774511293,47.9787383088347,12,12,2,1,6,3,2,1,6,0,3
4721882099.172442,66.77085898956122,1253765319.086072,3.754276556976188,118.1926468386855,44.376531908607184,3,22,8,2,6,3,2,2,3,0,3
694471927.7594283,63.009569749182106,177648704.3455748,4.319656806828257,53.008343142715916,49.018714827047845,12,21,2,1,1,1,2,1,3,0,3
356723262.60379505,44.22292288507014,192579416.27715155,1.8469451367379164,60.0,41.646758839702976,13,17,9,1,1,1,2,2,0,0,3
921106310.8628697,12.09542676858571,135003988.49145523,13.260684036056233,6.0,40.120287171384774,12,21,2,1,1,2,2,1,6,0,3
4229683326.0664015,63.27642727856156,1158611100.1006079,3.769773374028153,100.25999762173132,46.19333359758541,3,14,8,2,1,3,2,2,6,0,3
102282020.76757468,44.03825565438683,47791967.53602151,2.162437938942182,29.33759026080645,39.5583935072043,13,17,9,1,2,1,5,2,0,0,3
1505586488.2270856,42.836207012513285,805296505.78356,1.8687581930650294,47.28838611945584,44.762795373151945,12,12,2,1,6,3,2,1,6,0,3
14198506421.77449,51.703535700462815,523027547.2772628,29.079332416345654,17.80445498161084,41.69296603630316,0,20,8,2,6,3,2,2,3,0,3
851945226.8811492,6.600382011810579,72672430.80485252,11.934282316679788,4.186205535611799,50.32415017949381,9,17,9,2,1,2,2,1,0,0,3
2600294921.046847,59.91898096679977,930620636.6184956,3.177744699345215,57.53317819087984,49.61670545228004,3,0,8,2,4,3,2,2,6,0,3
2714556859.40687,70.21761615813624,1000000000.0,2.7145568594068696,98.38996662808006,44.39414719971337,3,17,8,2,1,3,2,1,3,0,3
886401246.9086723,21.392051196685046,217447827.88648528,6.052395219270705,5.266202914546536,52.0,9,18,9,2,1,1,2,1,0,0,3
1752791447.1209583,65.69247565202008,1114388083.5805197,1.595216891933241,75.86328501483118,56.119625612022716,10,12,8,2,6,3,2,2,6,0,3
745835408.6388956,47.989320512163985,151142479.7703187,6.280115276238687,40.44426382169099,50.69841914922532,9,17,2,2,1,1,2,1,0,0,3
991423839.2763755,31.462777007061003,321923545.6903809,3.0730104067378403,17.509861487449946,48.71146814644287,9,17,6,2,1,3,2,1,0,0,3
202034017.00770548,58.252358014575066,16543346.100711344,13.241506985779539,18.617338440284538,50.35376415924124,14,1,2,1,2,1,5,1,0,0,3
703645037.0911814,19.444944681130963,88210888.36098127,8.746159825510194,9.43607381688831,42.90330860587906,9,17,2,2,1,1,2,1,6,0,3
4244585616.1604567,75.20279729271368,1000000000.0,4.244585616160457,88.07551965087445,49.54087117899663,3,25,4,2,1,3,2,2,3,0,3
873694929.3443944,5.548865635232522,66050791.153857194,13.86011646123412,4.715936707691425,45.556569630777176,9,17,9,2,1,1,2,1,0,0,3
1857259125.9216204,56.71332886812279,1216764713.8269558,1.5371179179869083,81.98064084011882,47.65376056007922,10,12,8,2,6,3,2,2,6,0,3
923892006.0006986,7.323568102030919,90407178.52365345,16.024316240057733,6.0,36.90931685370305,9,17,9,2,1,1,2,1,0,0,3
750826263.614881,12.560722905736458,97463854.71317698,7.746660293110174,54.21758874604352,42.0,12,21,2,1,1,1,2,1,6,0,3
876618471.3369931,5.407523366848571,65160726.491489746,14.118982392935916,4.78714188068082,44.91572307387262,9,17,9,2,1,1,2,1,6,0,3
12277188519.039879,94.18571587186487,504598525.8083148,24.509311485158275,60.0,25.137955774249445,0,18,8,2,6,3,2,2,3,0,3
11590143412.284761,92.4371142626887,550735771.4330161,22.68307626452597,60.0,26.522073142990482,13,22,8,2,6,3,2,2,3,0,3
2672696169.8343735,49.53179437266692,552136305.8520623,6.400300147281055,56.18989385351665,50.96202122929667,14,1,6,1,4,3,2,2,6,0,3
17188384884.07374,54.585938949901355,651771554.3461764,26.430314258119193,12.242956024618497,40.0,0,18,8,2,6,3,2,2,3,0,3
732039600.3387927,19.82515825898201,123638783.5583723,6.739475290030356,60.0,40.07030338299002,12,17,9,2,1,1,2,1,6,0,3
889359823.8476266,4.791526856214652,61281655.265835345,15.247169399367255,5.0974675787331725,42.122791791401454,9,18,9,2,1,1,2,1,6,0,3
4713188296.6229725,52.98567664277981,394591702.01889336,27.137511653843163,43.39451525537536,44.84326638384886,3,25,8,2,1,3,2,2,3,0,3
443172043.5699665,30.01764842736749,151151815.85170683,6.720327461124516,44.35292977193759,52.43138015204161,12,17,2,1,2,2,2,1,0,0,3
1850701123.1472747,35.26864093096448,107573069.05394402,22.048210098624434,60.0,51.55146138107888,0,12,6,2,2,3,2,1,0,0,3
1314319510.4768467,31.21415563254456,130737272.52836245,33.16254391092325,56.54615065617043,47.12179221347536,9,17,6,2,1,1,2,1,0,0,3
3738039484.461569,50.02060880539711,940687728.1258,4.051208279957345,94.3770985503456,56.7627509125032,3,20,8,2,1,3,2,1,3,0,3
13941828135.220789,81.3830600374084,548809954.7238901,25.2928388921451,44.38081448835515,29.880995472389017,13,22,8,2,6,3,2,2,3,0,3
2680663174.8913302,46.687739546605314,496118301.5453337,6.8745093112601685,51.21051569291855,51.95789686141629,14,18,8,2,4,3,2,2,6,0,3
1696131863.5124712,55.84360030508495,841533039.0857507,2.0143571360827943,65.43083648003397,48.007342019055706,0,18,8,1,6,3,2,1,6,0,3
166797060.7824155,16.15572311726781,19895818.78084351,13.462996943642258,25.809319074069865,57.58757456790685,13,17,9,1,2,1,5,1,0,0,3
1941206392.470044,73.3529733066066,977090649.6953576,2.069368435510568,60.32593587718764,45.71193553849828,10,12,8,2,6,3,2,2,6,0,3
7112418407.905708,68.23960590140219,1129507418.9993584,6.113716965237578,75.54089027992302,43.885222569980755,3,25,8,2,1,3,2,2,3,0,3
1391244146.2149205,44.9755985616018,895784635.4477358,1.554865622514611,60.0,45.688553250406706,10,12,6,0,6,3,2,2,6,0,3
1579022124.8757,54.38871937371563,824708632.1223774,1.9171087209517945,44.8251792734264,51.66375828872357,10,21,6,1,6,3,2,1,6,0,3
190822353.34834376,55.902899853973594,32652023.676817253,6.194339465970099,27.182428412180705,42.265202367681724,13,1,2,1,2,1,2,1,0,0,3
2421615953.884864,75.42966588175914,975601035.6620916,2.4715253909360744,101.85575144109801,47.3918135808235,14,26,8,1,4,3,2,2,6,0,3
131329189.13402049,49.52219097777233,64741257.56391516,2.070493400823882,16.907687662086587,54.45590192664963,3,21,4,1,1,4,2,0,6,0,4
284414411.07462555,50.75085637577633,82858899.52690816,3.5805257870702807,36.0,28.77227177291592,3,21,4,2,1,1,2,2,3,0,4
141448511.32992327,54.5096403963504,72377110.41124693,1.964832877738611,36.0,30.388581014858865,13,1,2,1,1,1,2,2,6,0,4
231315292.19348323,45.453828093162635,82184046.25773767,3.002648025385669,36.0,36.184867052147816,13,21,4,2,2,1,2,2,0,0,4
171971689.165955,39.347783910466845,73725228.02021062,2.374565054848147,36.0,37.0,13,21,2,1,1,1,2,2,6,0,4
173497533.00080523,56.354307647091204,82098895.23196673,2.1612632761822796,36.0,29.334977999463185,3,21,4,1,1,4,2,0,6,0,4
186511201.6598675,56.5691688879577,95466693.1687417,1.9526434197766944,36.0,27.177835198940368,13,1,2,1,1,1,2,2,0,0,4
165330572.22735083,46.27352137896823,61704546.33291259,2.7129695866347023,29.136055035251324,42.63514679925705,3,21,2,1,1,4,2,0,6,0,4
279656904.9842258,30.40163422759423,143071808.11540863,2.006342637071372,36.0,37.84604018034241,13,21,4,2,1,1,2,2,0,0,4
190409941.8834493,32.65008861083705,89858699.14801812,2.156851840068503,36.0,37.0,3,1,2,1,1,1,2,2,3,0,4
626634355.6919314,51.105348828415565,275816806.9118993,2.243338659687277,36.0,38.0,3,21,4,2,2,1,2,2,6,0,4
316016208.92313194,31.063485226905694,160545352.14861405,1.9446575124561862,36.0,38.0,13,21,4,2,2,1,2,2,6,0,4
271175104.4907141,29.07841509985589,140406018.97822085,1.9370329743647194,36.0,37.808120379564414,3,1,4,1,1,1,2,2,0,0,4
234927096.8129678,50.5098359048827,65498943.652343646,3.5217272480416586,36.0,31.967441321614658,3,21,4,2,1,1,2,2,0,0,4
164881339.4103521,43.160238326522176,64357302.95093859,2.567026662466881,36.0,36.871460590187716,3,21,4,1,1,4,2,0,6,0,4
116573217.95648435,43.25252860542032,51963279.23100886,2.2107776582411107,36.0,36.80367207689911,3,21,2,1,1,4,2,2,6,0,4
217970397.04064468,28.58739034651997,109328502.94430178,2.000845473954367,36.0,37.18657005888603,3,21,2,1,1,1,2,2,3,0,4
90148458.84856217,55.83125179794321,64500744.50854989,1.3365227405381686,9.223230045300667,64.0330309864098,3,21,2,1,1,3,2,0,6,0,4
192516206.0181552,37.07486929306957,78426310.32337397,2.5882509860823295,36.0,36.46065775808435,13,21,4,1,1,1,2,2,0,0,4
210947665.6608748,47.63301423513805,62888397.67253906,3.3089851543274498,36.0,33.881841706804686,3,21,4,2,1,1,2,2,3,0,4
89609129.99338841,47.24207753015285,48960912.99923493,1.7921825998729637,36.0,38.97426530145363,3,21,2,1,1,3,2,0,6,0,4
229221097.45759153,28.691222745227773,115900173.7485932,1.987351643236222,36.0,37.31800347497187,3,21,4,1,1,1,2,2,0,0,4
155286832.6038117,44.009990686786544,65269627.21509281,2.3828167897366086,32.6984422641697,40.08145388677495,3,21,2,1,1,4,2,2,6,0,4
77206483.74808519,52.353208048353416,47720648.374580584,1.5441296749731004,36.0,41.33076808829689,13,1,2,1,1,4,2,2,0,0,4
191926263.3552041,37.61200430409364,77084311.54505025,2.6235992339033762,36.0,36.42710778862626,3,21,4,1,1,4,2,2,6,0,4
81801476.59406917,50.45961149633406,48180147.65922493,1.6360295318904825,36.0,40.45771944747263,13,21,2,1,1,4,2,0,0,0,4
184355023.04324496,60.484999614633665,94835616.50046194,1.9432667841735305,36.0,25.810502417667536,13,21,2,1,1,1,2,2,0,0,4
702165.1935807302,82.03268746755988,20329878.593705,0.010410158890152753,35.79143608406428,54.0764734358431,13,21,2,1,1,4,2,1,6,0,4
503027796.9673317,58.205937205614795,185081856.9200477,3.322387132129356,36.0,31.360285066491645,3,21,2,2,2,1,2,2,0,0,4
194660244.9206319,35.122750160411954,83303559.87404884,2.4597842329175537,36.0,36.58258899685122,3,21,4,1,1,1,2,2,3,0,4
148451423.56128547,45.0689188089484,65544164.13565329,2.2713321415310994,29.336765685878092,43.219018693180445,3,21,2,1,1,1,2,2,6,0,4
189893597.89929804,31.314371508661715,96098382.29328862,1.9573590165582657,32.404038979989515,40.356230285343116,3,21,4,1,1,1,2,2,3,0,4
128178021.29799205,56.89340102109807,76413682.80076632,1.6437432887516625,16.12845514210884,51.15777797245126,13,21,2,1,1,4,2,2,6,0,4
158460401.6425762,42.969429097039125,64143645.55868779,2.4642017003877017,36.0,37.0,13,21,2,1,1,4,2,2,0,0,4
168302457.17440474,50.30670655687114,74372885.0286019,2.3108432637811456,36.0,32.79836188373018,3,21,2,1,1,1,2,2,6,0,4
143794229.12508798,43.73299802639762,55187906.21743366,2.5569736115036776,36.0,36.48120937825664,13,21,2,1,1,1,2,2,6,0,4
311924455.97777313,51.550851944921895,97273578.08286166,3.5895810968919966,36.0,28.860753534362686,13,21,2,2,1,1,2,2,0,0,4
507300157.8263843,51.36098251816087,212728895.42896944,2.585122082786346,36.0,37.27274079524141,3,21,4,2,2,1,2,2,6,0,4
160278707.0459786,43.23665931828692,65069133.897333644,2.464233624136525,35.15346248162882,37.790101683813106,13,21,2,1,1,4,2,1,6,0,4
288899323.59500295,30.42229838558797,147183547.12065834,2.0066587010976975,36.0,37.511814834247446,3,21,4,2,1,1,2,2,0,0,4
146641279.9546528,45.349342695549694,65616866.62477214,2.241808930567222,28.446531125239076,44.049904283110195,13,21,2,1,1,1,2,2,6,0,4
242540789.35603985,52.02455440887813,70027514.94107614,3.3991166949104112,36.0,30.966982070708625,3,21,4,2,1,1,2,2,0,0,4
286034427.1600243,51.18941979856231,82521957.74541923,3.6112009668570324,36.0,28.610539717801235,3,21,4,2,1,1,2,2,3,0,4
28768889.939275816,75.1263143035154,47818871.570661485,0.4265217189649163,27.454785168675972,58.563564449397205,3,21,2,1,1,3,2,0,6,0,4
184308437.6615142,45.23274102286319,61254156.210054114,3.031447480152041,36.0,35.557356631745606,3,21,2,1,1,4,2,2,6,0,4
301109074.04429555,41.626332396138274,120717325.04849225,2.8460496375731514,36.0,32.92433634173866,3,21,4,2,1,1,2,2,0,0,4
182965812.03173536,55.00315112708356,76908913.21021871,2.5052869828596505,36.0,30.032148278746337,3,21,4,1,1,4,2,2,6,0,4
200944685.59937522,30.356553909037103,99691127.49250007,2.0154107240906924,36.0,36.330776233750136,3,1,2,1,1,1,2,2,3,0,4
159068959.62895277,61.9779343488649,86601936.37451796,1.8100729860016957,27.640606072901654,35.42450503370107,3,21,4,1,1,4,2,2,6,0,4
108652092.85620561,51.68887911115423,66766580.850451574,1.6419962928726117,8.752023421000388,62.339710693032956,3,21,2,1,1,4,2,2,6,0,4
262182483.40023422,37.95963529590448,136584534.12264955,1.9205716664085901,36.0,34.64613353066238,3,21,4,2,1,1,2,2,0,0,4
23472969.287329186,78.20033126984161,43622371.802280575,0.3611226045026708,36.0,53.24699743026676,3,21,2,1,1,3,2,1,0,0,4
152565271.21196613,40.177077191455965,84068312.65296532,1.764214672394013,21.31641719167311,50.704677287771766,13,21,2,1,1,1,2,2,0,0,4
188822573.26736045,65.52133870458583,96956006.45321625,1.9362342807047215,36.0,24.20089364245159,13,21,4,2,2,1,2,2,0,0,4
76552417.579759,60.10525487049014,60805582.79700931,1.1349505942389935,13.261658145345013,62.821502556396496,13,21,2,1,1,4,2,2,6,0,4
127393088.43382677,56.76420399687211,76154801.21637392,1.6395168827985822,15.835933577823642,51.55755744364102,3,21,4,1,1,4,2,2,6,0,4
100761619.61532871,50.16492156100967,63290262.28748612,1.6172141592343436,13.151411540138472,58.32534922920409,13,21,2,1,1,1,2,1,0,0,4
289457348.63855124,57.051851397805635,71435436.840114,4.00551186622369,36.0,27.614012983916396,3,21,4,2,1,1,2,2,0,0,4
72821634.86390379,54.16020427370527,47282163.4861186,1.456432697291665,36.0,42.16388937637467,13,21,2,1,1,4,2,1,0,0,4
241406438.5304618,34.28334024356254,118738433.71886347,2.1287992043101673,36.0,37.632216867280746,13,21,4,2,1,1,2,2,6,0,4
153376728.9953876,43.90213568758443,56323058.30593579,2.678843539725267,36.0,36.36769416940642,13,1,2,1,1,1,2,1,6,0,4
139645312.3564146,46.43314423330955,65897852.20863581,2.1277055928306887,25.00589132282684,47.26116809869495,13,21,2,1,1,4,2,2,6,0,4
183062318.978762,54.30086120393363,75783660.7414582,2.5431070140831493,36.0,30.4292962088971,3,21,4,1,1,4,2,0,6,0,4
156492324.0266811,43.82323832701416,65221209.936633304,2.402478200832452,33.29130689836775,39.52811356152343,3,21,2,1,1,4,2,2,6,0,4
